Year,Country Code,Country Name,Sex,Pop: All Ages,Pop: 0-1 Years,Pop: 1-24 Years,Pop: 25-44 Years,Pop: 45-69 Years,Pop: 70-95+ Years,Pop: Age Not Specified,Age Format,Pop: Smoketest All Ages
1973,5020,Australia,2 - Female,6537100.0,122700.0,3318200.0,1116900.0,964900.0,128400.0,0.0,1,6537100.0
1974,5020,Australia,1 - Male,6698300.0,124500.0,3534100.0,1186500.0,891000.0,63400.0,0.0,1,6698500.0
1974,5020,Australia,2 - Female,6640000.0,117100.0,3370000.0,1122800.0,984700.0,131300.0,0.0,1,6639700.0
1975,5020,Australia,1 - Male,6913300.0,121000.0,3622100.0,1215200.0,937400.0,67600.0,0.0,1,6913500.0
1975,5020,Australia,2 - Female,6858100.0,114600.0,3467300.0,1139800.0,1031100.0,142600.0,0.0,1,6858200.0
1976,5020,Australia,1 - Male,6979400.0,117600.0,3635800.0,1220800.0,961100.0,67500.0,0.0,1,6979400.0
1976,5020,Australia,2 - Female,6936100.0,111400.0,3488800.0,1146200.0,1058300.0,147900.0,0.0,1,6936200.0
1977,5020,Australia,1 - Male,7055200.0,115600.0,3637200.0,1229200.0,984500.0,69300.0,0.0,1,7055200.0
1977,5020,Australia,2 - Female,7018900.0,109700.0,3491800.0,1157700.0,1084100.0,149500.0,0.0,1,7019000.0
1978,5020,Australia,1 - Male,7139100.0,115000.0,3648300.0,1241000.0,1008800.0,72100.0,0.0,1,7138900.0
1978,5020,Australia,2 - Female,7109400.0,109100.0,3502600.0,1170400.0,1111000.0,154800.0,0.0,1,7109300.0
1979,5020,Australia,1 - Male,7223900.0,114000.0,3664000.0,1264100.0,1033500.0,73700.0,0.0,1,7223600.0
1979,5020,Australia,2 - Female,7198100.0,108500.0,3514200.0,1194700.0,1137800.0,162100.0,0.0,1,7198100.0
1980,5020,Australia,1 - Male,7319200.0,114400.0,3680500.0,1290600.0,1059100.0,76800.0,0.0,1,7319300.0
1980,5020,Australia,2 - Female,7296700.0,107700.0,3528100.0,1220800.0,1165900.0,167100.0,0.0,1,7296700.0
1981,5020,Australia,1 - Male,7449600.0,118100.0,3733100.0,1308400.0,1088800.0,80400.0,0.0,1,7449600.0
1981,5020,Australia,2 - Female,7477200.0,112600.0,3595600.0,1250300.0,1203000.0,176700.0,0.0,1,7477200.0
1982,5020,Australia,1 - Male,7576300.0,121100.0,3762000.0,1372100.0,1112100.0,83000.0,0.0,1,7576300.0
1982,5020,Australia,2 - Female,7602100.0,114900.0,3623500.0,1312300.0,1228000.0,181700.0,0.0,1,7602100.0
1983,5020,Australia,1 - Male,7675300.0,123700.0,3775100.0,1426900.0,1136000.0,86100.0,0.0,1,7675300.0
1983,5020,Australia,2 - Female,7703300.0,116900.0,3633400.0,1365700.0,1250200.0,186200.0,0.0,1,7703300.0
1984,5020,Australia,1 - Male,7761200.0,122200.0,3783300.0,1477600.0,1158400.0,89900.0,0.0,1,7761200.0
1984,5020,Australia,2 - Female,7794700.0,116700.0,3639100.0,1419000.0,1270400.0,192100.0,0.0,1,7794700.0
1985,5020,Australia,1 - Male,7860800.0,122800.0,3797900.0,1532000.0,1177400.0,94300.0,0.0,1,7860800.0
1985,5020,Australia,2 - Female,7897600.0,117400.0,3651200.0,1472400.0,1286900.0,199200.0,0.0,1,7897600.0
1986,5020,Australia,1 - Male,8000200.0,122400.0,3824500.0,1595000.0,1211800.0,101000.0,0.0,1,8000100.0
1986,5020,Australia,2 - Female,8018200.0,116200.0,3668900.0,1528200.0,1306500.0,213300.0,0.0,1,8018200.0
1987,5020,Australia,1 - Male,8120500.0,123900.0,3844300.0,1645700.0,1227000.0,106800.0,0.0,1,8120400.0
1987,5020,Australia,2 - Female,8142800.0,117800.0,3688100.0,1582200.0,1318600.0,221700.0,0.0,1,8142600.0
1988,5020,Australia,1 - Male,8257100.0,125600.0,3871700.0,1702600.0,1240700.0,112300.0,0.0,1,8256900.0
1988,5020,Australia,2 - Female,8281100.0,119800.0,3713500.0,1642000.0,1330200.0,230500.0,0.0,1,8281000.0
1989,5020,Australia,1 - Male,8387600.0,127800.0,3899500.0,1751000.0,1255100.0,117100.0,0.0,1,8387500.0
1989,5020,Australia,2 - Female,8426800.0,121700.0,3749000.0,1697500.0,1340300.0,237000.0,0.0,1,8426900.0
1990,5020,Australia,1 - Male,8511300.0,131800.0,3916500.0,1800300.0,1266400.0,122400.0,0.0,1,8511400.0
1990,5020,Australia,2 - Female,8553900.0,124800.0,3765200.0,1753900.0,1349000.0,244900.0,0.0,1,8553800.0
1991,5020,Australia,1 - Male,8615400.0,132900.0,3918700.0,1845800.0,1282700.0,128600.0,0.0,1,8615300.0
1991,5020,Australia,2 - Female,8668600.0,126100.0,3768200.0,1805900.0,1362200.0,255400.0,0.0,1,8668500.0
1992,5020,Australia,1 - Male,8711000.0,130300.0,3921100.0,1889200.0,1299600.0,136200.0,0.0,1,8711000.0
1992,5020,Australia,2 - Female,8771600.0,123800.0,3769600.0,1856400.0,1376100.0,267700.0,0.0,1,8771900.0
1993,5020,Australia,1 - Male,8796200.0,132300.0,3916500.0,1932200.0,1320700.0,143900.0,0.0,1,8796200.0
1993,5020,Australia,2 - Female,8861200.0,125400.0,3762000.0,1906800.0,1392400.0,279300.0,0.0,1,8861100.0
1994,5020,Australia,1 - Male,8884700.0,131100.0,3917700.0,1966300.0,1345000.0,150900.0,0.0,1,8884900.0
1994,5020,Australia,2 - Female,8953700.0,124400.0,3760500.0,1948600.0,1411700.0,291600.0,0.0,1,8953700.0
1995,5020,Australia,1 - Male,8989800.0,132100.0,3925100.0,2011100.0,1366600.0,158300.0,0.0,1,8989600.0
1995,5020,Australia,2 - Female,9073400.0,125100.0,3776100.0,1996200.0,1430300.0,305400.0,0.0,1,9073600.0
1996,5020,Australia,1 - Male,9108300.0,130900.0,3948800.0,2057000.0,1387200.0,166500.0,0.0,1,9108200.0
1996,5020,Australia,2 - Female,9203900.0,124300.0,3801300.0,2047900.0,1445900.0,319400.0,0.0,1,9203800.0
1997,5020,Australia,1 - Male,9203171.0,130061.0,3951857.0,2074307.0,1415672.0,169591.0,0.0,0,9203171.0
1997,5020,Australia,2 - Female,9314393.0,123230.0,3809533.0,2077068.0,1465721.0,318181.0,0.0,0,9314393.0
1998,5020,Australia,1 - Male,9294674.0,127837.0,3951702.0,2095851.0,1444867.0,175702.0,0.0,0,9294674.0
1998,5020,Australia,2 - Female,9416597.0,121358.0,3811075.0,2108330.0,1486036.0,327413.0,0.0,0,9416597.0
1999,5020,Australia,1 - Male,9396548.0,128424.0,3953207.0,2119017.0,1482441.0,181807.0,0.0,0,9396548.0
1999,5020,Australia,2 - Female,9529307.0,122266.0,3813942.0,2137687.0,1516348.0,337111.0,0.0,0,9529307.0
2000,5020,Australia,1 - Male,9505331.0,128682.0,3959733.0,2135309.0,1522620.0,192492.0,0.0,0,9505331.0
2000,5020,Australia,2 - Female,9648049.0,122738.0,3822450.0,2159449.0,1549060.0,352173.0,0.0,0,9648049.0
2001,5020,Australia,1 - Male,9630652.0,129889.0,3966837.0,2150925.0,1566014.0,205629.0,0.0,0,9630652.0
2001,5020,Australia,2 - Female,9782588.0,123142.0,3829568.0,2179130.0,1585702.0,371253.0,0.0,0,9782588.0
2002,5020,Australia,1 - Male,9766991.0,130061.0,3988570.0,2169699.0,1626692.0,218367.0,0.0,0,9766991.0
2002,5020,Australia,2 - Female,9899331.0,123230.0,3833464.0,2195313.0,1643643.0,386992.0,0.0,0,9899331.0
2003,5020,Australia,1 - Male,9873447.0,126265.0,3994669.0,2186488.0,1681943.0,230278.0,0.0,0,9873447.0
2003,5020,Australia,2 - Female,9999199.0,120108.0,3830590.0,2211447.0,1697104.0,401623.0,0.0,0,9999199.0
2004,5020,Australia,1 - Male,9998899.0,130106.0,4032618.0,2209421.0,1721736.0,239570.0,0.0,0,9998899.0
2004,5020,Australia,2 - Female,10133857.0,122753.0,3871969.0,2239256.0,1741477.0,412206.0,0.0,0,10133857.0
2005,5020,Australia,1 - Male,9992728.0,129043.0,4031231.0,2206391.0,1722650.0,239643.0,0.0,0,9992728.0
2005,5020,Australia,2 - Female,10134635.0,121817.0,3871690.0,2238659.0,1744218.0,412337.0,0.0,0,10134635.0
2006,5020,Australia,1 - Male,10128064.0,132634.0,4068800.0,2229165.0,1772439.0,252684.0,0.0,0,10128064.0
2006,5020,Australia,2 - Female,10266727.0,124929.0,3902793.0,2261382.0,1798232.0,427212.0,0.0,0,10266727.0
2007,5020,Australia,1 - Male,10475527.0,142137.0,4203653.0,2289511.0,1877160.0,279792.0,0.0,0,10475527.0
2007,5020,Australia,2 - Female,10596925.0,134332.0,4015200.0,2326548.0,1911478.0,453452.0,0.0,0,10596925.0
2008,5020,Australia,1 - Male,10696123.0,147764.0,4305285.0,2317481.0,1935161.0,292603.0,0.0,0,10696123.0
2008,5020,Australia,2 - Female,10802417.0,140593.0,4097615.0,2355217.0,1974752.0,465119.0,0.0,0,10802417.0
2009,5020,Australia,1 - Male,10930363.0,151948.0,4416550.0,2339867.0,1991883.0,304578.0,0.0,0,10930363.0
2009,5020,Australia,2 - Female,11021373.0,143859.0,4191587.0,2378195.0,2037989.0,475433.0,0.0,0,11021373.0
2010,5020,Australia,1 - Male,11100244.0,148602.0,4476142.0,2351650.0,2051197.0,318086.0,0.0,0,11100244.0
2010,5020,Australia,2 - Female,11197271.0,140766.0,4251590.0,2389841.0,2103428.0,487088.0,0.0,0,11197271.0
2011,5020,Australia,1 - Male,11118234.0,149027.0,4434401.0,2333099.0,2104816.0,323231.0,0.0,0,11118234.0
2011,5020,Australia,2 - Female,11221790.0,141370.0,4232107.0,2369892.0,2139108.0,496567.0,0.0,0,11221790.0
2012,5020,Australia,1 - Male,11312823.0,156883.0,4489088.0,2344521.0,2162980.0,332791.0,0.0,0,11312823.0
2012,5020,Australia,2 - Female,11415431.0,148134.0,4286589.0,2380052.0,2206179.0,504219.0,0.0,0,11415431.0
2013,5020,Australia,1 - Male,11505587.0,159526.0,4546797.0,2354195.0,2221866.0,342535.0,0.0,0,11505587.0
2013,5020,Australia,2 - Female,11611766.0,150618.0,4342859.0,2389492.0,2276104.0,511990.0,0.0,0,11611766.0
2014,5020,Australia,1 - Male,11679392.0,157201.0,4615488.0,2359076.0,2274804.0,352464.0,0.0,0,11679392.0
2014,5020,Australia,2 - Female,11824746.0,149190.0,4422501.0,2404584.0,2342027.0,518188.0,0.0,0,11824746.0
2015,5020,Australia,1 - Male,11827652.0,158281.0,4656565.0,2372247.0,2328292.0,360931.0,0.0,0,11827652.0
2015,5020,Australia,2 - Female,11988343.0,150165.0,4466667.0,2417751.0,2406195.0,522557.0,0.0,0,11988343.0
2016,5020,Australia,1 - Male,12003039.0,164034.0,4711810.0,2395176.0,2387275.0,371777.0,0.0,0,12003039.0
2016,5020,Australia,2 - Female,12187868.0,154826.0,4525451.0,2443992.0,2476800.0,528840.0,0.0,0,12187868.0
2019,4230,Poland,1 - Male,18368040.0,189170.0,6078039.0,4332204.0,4249196.0,510932.0,0.0,0,18368040.0
2019,4230,Poland,2 - Female,19580100.0,179339.0,5794156.0,4238861.0,5007525.0,1116406.0,0.0,0,19580100.0
2020,4160,Iceland,1 - Male,187992.0,2331.0,73599.0,38748.5,36969.0,5304.5,0.0,0,187992.0
2020,4160,Iceland,2 - Female,178471.0,2163.5,68795.5,34873.5,36731.5,6939.0,0.0,0,178471.0
2020,3350,Singapore,1 - Male,1977556.0,17041.0,659910.0,435848.0,487859.0,46197.0,0.0,0,1977556.0
2020,3350,Singapore,2 - Female,2066654.0,16393.0,641630.0,474698.0,502001.0,72294.0,0.0,0,2066654.0
2020,3350,Singapore,9 - Unspecified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2018,3350,Singapore,1 - Male,1955838.0,16760.0,674634.0,439446.0,455243.0,40784.0,0.0,1,1955838.0
2018,3350,Singapore,2 - Female,2038445.0,15904.0,657493.0,475752.0,468482.0,66096.0,0.0,1,2038445.0
2018,3350,Singapore,9 - Unspecified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
2019,3160,Japan,1 - Male,60208034.0,449776.0,16223650.0,12956958.0,15759094.0,3943027.0,0.0,0,60208587.0
2019,3160,Japan,2 - Female,63523142.0,427467.0,15431110.0,12552332.0,16595974.0,6728343.0,0.0,0,63523143.0
2019,3150,Israel,1 - Male,4494054.902,93757.0,2223585.7611,818072.7428,667422.4388,107620.46523,0.0,2,4494054.90232
2019,3150,Israel,2 - Female,4559978.886,88692.5,2125352.1717000003,831841.8689,744045.3337000001,162128.52926,0.0,2,4559978.88556
2020,3150,Israel,1 - Male,4575578.957,92004.0,2262259.8307,831926.7962999999,682983.6977,110047.36472,0.0,2,4575578.9564
2020,3150,Israel,2 - Female,4639538.235,86871.0,2160973.5169,845953.4144,760738.5586,165199.25926000002,0.0,2,4639538.23529
2020,3160,Japan,1 - Male,60002838.0,419610.0,16102848.0,12794993.0,15836023.0,4041945.0,0.0,0,60002838.0
2020,3160,Japan,2 - Female,63396124.0,401157.0,15373085.0,12372870.0,16635543.0,6877564.0,0.0,0,63396124.0
2021,4160,Iceland,1 - Male,191069.0,2485.5,73911.5,39428.5,37671.5,5434.5,0.0,0,191069.0
2021,4160,Iceland,2 - Female,181451.0,2223.0,69328.0,35558.5,37563.0,7013.0,0.0,0,181451.0
2020,4230,Poland,1 - Male,18358031.0,185480.0,6001181.0,4408836.0,4285750.0,520132.0,0.0,0,18358031.0
2020,4230,Poland,2 - Female,19571704.0,175658.0,5719241.0,4310224.0,5052691.0,1129594.0,0.0,0,19571704.0
2017,5020,Australia,1 - Male,12204216.0,157582.0,4783832.0,2435322.0,2445345.0,382982.0,0.0,0,12204216.0
2017,5020,Australia,2 - Female,12389986.0,148636.0,4587979.0,2481754.0,2547501.0,536275.0,0.0,0,12389986.0
2021,3150,Israel,1 - Male,4654565.0,92749.0,2297351.0,843506.0,694314.0,106582.0,,0,4654567.0
2021,3150,Israel,2 - Female,4716803.0,87637.0,2193268.0,857060.0,772820.0,158108.0,,0,4716804.0
2022,3150,Israel,1 - Male,4748582.0,93972.0,2337842.0,858034.0,704093.0,107521.0,,0,4748582.0
2022,3150,Israel,2 - Female,4808926.0,88530.0,2230672.0,870682.0,782774.0,159378.0,,0,4808926.0
2019,4290,Sweden,1 - Male,5169126.0,59754.0,1866605.0,989831.0,1135562.0,206317.5,0.0,0,5169126.0
2019,4290,Sweden,2 - Female,5109761.0,56357.0,1741925.0,951792.5,1147414.5,300382.5,0.0,0,5109761.0
2020,4290,Sweden,1 - Male,5209330.5,58980.5,1866612.5,997328.5,1141131.0,212813.5,0.0,0,5209330.5
2020,4290,Sweden,2 - Female,5144111.5,55505.5,1740262.5,957244.0,1152474.5,304238.0,0.0,0,5144111.5
2021,4290,Sweden,1 - Male,5241777.0,58588.5,1858688.5,1004947.0,1146648.5,219696.5,0.0,0,5241777.0
2021,4290,Sweden,2 - Female,5174033.5,55537.5,1733286.0,962751.5,1156868.0,308733.5,0.0,0,5174033.5
2022,4290,Sweden,1 - Male,5279515.5,56393.5,1853019.5,1014946.0,1153340.5,230307.0,0.0,0,5279515.5
2022,4290,Sweden,2 - Female,5207425.5,53531.0,1729399.0,970275.0,1161518.0,317068.5,0.0,0,5207425.5
2018,5020,Australia,1 - Male,12390221.0,155668.0,4840141.0,2475320.0,2502978.0,395657.0,0.0,0,12390221.0
2018,5020,Australia,2 - Female,12573037.0,146846.0,4631017.0,2521270.0,2617645.0,545294.0,0.0,0,12573037.0
2019,5020,Australia,1 - Male,12577221.0,155871.0,4891105.0,2510726.0,2555434.0,409854.0,0.0,0,12577221.0
2019,5020,Australia,2 - Female,12757605.0,146484.0,4664966.0,2557678.0,2684275.0,557116.0,0.0,0,12757605.0
2020,5020,Australia,1 - Male,12728639.0,152279.0,4885600.0,2547336.0,2616485.0,427439.0,0.0,0,12728639.0
2020,5020,Australia,2 - Female,12920609.0,144244.0,4650947.0,2597194.0,2763972.0,571272.0,0.0,0,12920609.0
2021,5020,Australia,1 - Male,12749410.0,153350.0,4806730.0,2561365.0,2646463.0,444494.0,0.0,0,12749410.0
2021,5020,Australia,2 - Female,12936002.0,145431.0,4566988.0,2610086.0,2797102.0,585193.0,0.0,0,12936002.0
2022,5020,Australia,1 - Male,12907235.0,156990.0,4850559.0,2584404.0,2656839.0,462401.0,0.0,0,12907235.0
2022,5020,Australia,2 - Female,13098305.0,148444.0,4600840.0,2635937.0,2814427.0,599699.0,0.0,0,13098305.0
2021,4230,Poland,1 - Male,18252210.0,171809.0,5914259.0,4457107.0,4263577.0,503280.0,0.0,0,18252210.0
2021,4230,Poland,2 - Female,19485002.0,163669.0,5635892.0,4360032.0,5045236.0,1105342.0,0.0,0,19485002.0
2021,3160,Japan,1 - Male,59686643.0,415400.0,15910019.0,12499427.0,15803783.0,4328228.0,,1,59686643.0
2021,3160,Japan,2 - Female,63093844.0,396632.0,15184458.0,12084343.0,16603464.0,7592446.0,,1,63093844.0
2021,3350,Singapore,1 - Male,1953114.0,16239.0,644680.0,423361.0,491651.0,50598.0,,1,1953114.0
2021,3350,Singapore,2 - Female,2033728.0,15372.0,621567.0,458755.0,505904.0,80715.0,,1,2033728.0
2022,3350,Singapore,1 - Male,1990212.0,16468.0,645644.0,427328.0,504336.0,52230.0,,1,1990212.0
2022,3350,Singapore,2 - Female,2083027.0,15605.0,624241.0,467841.0,520020.0,83597.0,,1,2083027.0
